threshold,val_iou,val_dice
0.3,0.8675621722055518,0.9258461529793947
0.35,0.8685552076153134,0.9264378742031429
0.39999999999999997,0.8691571380781091,0.9268032908439636
0.44999999999999996,0.8694209132505499,0.9269706645737523
0.5,0.8692670386770497,0.9268966070983721
0.5499999999999999,0.8688069141429403,0.9266399922578231
0.6,0.8680368234281954,0.9262030720710754
0.6499999999999999,0.8668636511201444,0.9255308444085328
0.7,0.8650730265223462,0.9244993834391885
